"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: ordinalLoc","Param: randSeed","Param: size"
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,42.123818,0.372698,"ns/op",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7245.741891,64.048090,"MB/sec",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1776.000000,NaN,"counts",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2466.000000,NaN,"ms",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,42.716621,0.108730,"ns/op",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7144.076381,18.238066,"MB/sec",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1751.000000,NaN,"counts",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2579.000000,NaN,"ms",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,42.789744,0.027132,"ns/op",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7131.756011,4.519645,"MB/sec",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1748.000000,NaN,"counts",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2488.000000,NaN,"ms",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,42.896906,0.034585,"ns/op",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7113.959205,5.734428,"MB/sec",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,320.000007,0.000009,"B/op",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1743.000000,NaN,"counts",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2570.000000,NaN,"ms",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,42.658751,0.048215,"ns/op",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7153.687328,8.095302,"MB/sec",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1754.000000,NaN,"counts",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2517.000000,NaN,"ms",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,42.873693,0.119722,"ns/op",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7117.919095,19.734151,"MB/sec",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,320.000007,0.000009,"B/op",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1743.000000,NaN,"counts",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2484.000000,NaN,"ms",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,42.725027,0.266909,"ns/op",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7143.173349,44.853157,"MB/sec",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1751.000000,NaN,"counts",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2515.000000,NaN,"ms",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,42.627644,0.249390,"ns/op",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7159.417746,42.124008,"MB/sec",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1754.000000,NaN,"counts",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2494.000000,NaN,"ms",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,42.703314,0.214167,"ns/op",LAST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7146.592254,35.841304,"MB/sec",LAST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",LAST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1752.000000,NaN,"counts",LAST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2538.000000,NaN,"ms",LAST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,42.210071,0.063993,"ns/op",LAST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7229.742564,10.969542,"MB/sec",LAST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",LAST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1772.000000,NaN,"counts",LAST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2509.000000,NaN,"ms",LAST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,42.474902,0.106485,"ns/op",LAST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7184.714625,18.070882,"MB/sec",LAST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",LAST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1761.000000,NaN,"counts",LAST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2558.000000,NaN,"ms",LAST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,42.549506,0.203306,"ns/op",LAST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7172.380778,34.303900,"MB/sec",LAST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",LAST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1758.000000,NaN,"counts",LAST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2525.000000,NaN,"ms",LAST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,42.091543,0.245252,"ns/op",LAST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7250.602860,42.064158,"MB/sec",LAST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",LAST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1776.000000,NaN,"counts",LAST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2593.000000,NaN,"ms",LAST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,42.081467,0.229845,"ns/op",LAST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7252.264625,39.619000,"MB/sec",LAST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",LAST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1777.000000,NaN,"counts",LAST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2555.000000,NaN,"ms",LAST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,42.545049,0.251017,"ns/op",LAST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7173.326153,42.478120,"MB/sec",LAST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",LAST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1758.000000,NaN,"counts",LAST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2543.000000,NaN,"ms",LAST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline","avgt",1,30,42.207532,0.106089,"ns/op",FIRST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate","avgt",1,30,7230.233750,18.220417,"MB/sec",FIRST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",FIRST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.count","avgt",1,30,1771.000000,NaN,"counts",FIRST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.time","avgt",1,30,2542.000000,NaN,"ms",FIRST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline","avgt",1,30,42.170159,0.176791,"ns/op",FIRST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate","avgt",1,30,7236.818946,30.274464,"MB/sec",FIRST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",FIRST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.count","avgt",1,30,1774.000000,NaN,"counts",FIRST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.time","avgt",1,30,2576.000000,NaN,"ms",FIRST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline","avgt",1,30,42.794237,0.489467,"ns/op",FIRST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate","avgt",1,30,7133.033945,81.615625,"MB/sec",FIRST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,320.000007,0.000009,"B/op",FIRST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.count","avgt",1,30,1748.000000,NaN,"counts",FIRST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.time","avgt",1,30,2525.000000,NaN,"ms",FIRST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline","avgt",1,30,42.237414,0.190601,"ns/op",FIRST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate","avgt",1,30,7225.347695,32.621887,"MB/sec",FIRST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",FIRST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.count","avgt",1,30,1770.000000,NaN,"counts",FIRST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.time","avgt",1,30,2509.000000,NaN,"ms",FIRST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline","avgt",1,30,42.349975,0.145069,"ns/op",FIRST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate","avgt",1,30,7206.003553,24.596351,"MB/sec",FIRST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",FIRST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.count","avgt",1,30,1766.000000,NaN,"counts",FIRST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.time","avgt",1,30,2563.000000,NaN,"ms",FIRST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline","avgt",1,30,42.509090,0.293459,"ns/op",FIRST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate","avgt",1,30,7179.584758,49.228759,"MB/sec",FIRST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",FIRST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.count","avgt",1,30,1758.000000,NaN,"counts",FIRST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.time","avgt",1,30,2537.000000,NaN,"ms",FIRST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline","avgt",1,30,42.143275,0.311472,"ns/op",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate","avgt",1,30,7242.027602,53.347061,"MB/sec",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.count","avgt",1,30,1774.000000,NaN,"counts",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.time","avgt",1,30,2569.000000,NaN,"ms",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline","avgt",1,30,42.558952,0.390799,"ns/op",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate","avgt",1,30,7171.745744,65.953530,"MB/sec",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.count","avgt",1,30,1757.000000,NaN,"counts",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.time","avgt",1,30,2540.000000,NaN,"ms",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline","avgt",1,30,42.597475,0.216923,"ns/op",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate","avgt",1,30,7164.350462,36.257880,"MB/sec",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.count","avgt",1,30,1756.000000,NaN,"counts",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.time","avgt",1,30,2548.000000,NaN,"ms",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline","avgt",1,30,42.365192,0.174330,"ns/op",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate","avgt",1,30,7203.483720,29.114163,"MB/sec",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.count","avgt",1,30,1765.000000,NaN,"counts",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.time","avgt",1,30,2504.000000,NaN,"ms",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline","avgt",1,30,42.298282,0.036016,"ns/op",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate","avgt",1,30,7214.640079,6.145251,"MB/sec",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.count","avgt",1,30,1768.000000,NaN,"counts",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.time","avgt",1,30,2524.000000,NaN,"ms",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline","avgt",1,30,42.387719,0.156070,"ns/op",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate","avgt",1,30,7199.619731,26.609899,"MB/sec",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.count","avgt",1,30,1766.000000,NaN,"counts",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.time","avgt",1,30,2581.000000,NaN,"ms",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline","avgt",1,30,42.309714,0.130531,"ns/op",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate","avgt",1,30,7212.835111,22.153766,"MB/sec",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.count","avgt",1,30,1768.000000,NaN,"counts",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.time","avgt",1,30,2517.000000,NaN,"ms",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline","avgt",1,30,42.333207,0.087769,"ns/op",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate","avgt",1,30,7208.740406,14.937775,"MB/sec",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.count","avgt",1,30,1765.000000,NaN,"counts",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.time","avgt",1,30,2543.000000,NaN,"ms",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline","avgt",1,30,42.254155,0.222940,"ns/op",LAST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate","avgt",1,30,7222.589502,38.092048,"MB/sec",LAST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,320.000006,0.000009,"B/op",LAST,1234,1
