"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: ordinalLoc","Param: randSeed","Param: size"
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,4374.565569,47.905062,"MB/sec",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,794.666693,10.250740,"B/op",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,1072.000000,NaN,"counts",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,1514.000000,NaN,"ms",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia","avgt",1,30,149.591808,4.621910,"ns/op",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,4854.950954,148.855666,"MB/sec",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,760.000023,0.000033,"B/op",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,1188.000000,NaN,"counts",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,1689.000000,NaN,"ms",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia","avgt",1,30,152.455439,5.088867,"ns/op",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,4718.326376,199.105693,"MB/sec",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,752.000023,7.688054,"B/op",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,1157.000000,NaN,"counts",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,1679.000000,NaN,"ms",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia","avgt",1,30,251.351946,6.999654,"ns/op",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,2893.407946,46.864079,"MB/sec",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,762.666705,25.626850,"B/op",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,709.000000,NaN,"counts",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,1044.000000,NaN,"ms",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia","avgt",1,30,355.410137,3.942319,"ns/op",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,1975.380260,22.004929,"MB/sec",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,736.000054,0.000078,"B/op",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,483.000000,NaN,"counts",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,695.000000,NaN,"ms",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,96.319878,1.057970,"ns/op",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7049.437208,11.410654,"MB/sec",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,712.000015,7.688055,"B/op",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1727.000000,NaN,"counts",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2515.000000,NaN,"ms",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,108.035903,2.884982,"ns/op",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,6435.833828,167.683580,"MB/sec",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,728.000016,0.000024,"B/op",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1577.000000,NaN,"counts",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2292.000000,NaN,"ms",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,103.107082,2.303483,"ns/op",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,6665.174927,138.715745,"MB/sec",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,720.000016,7.688055,"B/op",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1634.000000,NaN,"counts",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2387.000000,NaN,"ms",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,120.315096,3.400947,"ns/op",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,5930.096932,193.266823,"MB/sec",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,746.666685,2.562684,"B/op",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1453.000000,NaN,"counts",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2067.000000,NaN,"ms",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,103.117408,3.469513,"ns/op",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,6743.641705,150.742270,"MB/sec",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,728.000016,7.688055,"B/op",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1653.000000,NaN,"counts",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2377.000000,NaN,"ms",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,118.714537,3.009843,"ns/op",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,5917.686918,102.038075,"MB/sec",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,736.000018,7.688055,"B/op",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1450.000000,NaN,"counts",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2103.000000,NaN,"ms",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,118.964686,4.955864,"ns/op",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,5917.273577,192.684150,"MB/sec",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,736.000018,7.688055,"B/op",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1450.000000,NaN,"counts",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2060.000000,NaN,"ms",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,110.320284,5.166865,"ns/op",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,6324.594455,310.760889,"MB/sec",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,728.000017,0.000024,"B/op",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1549.000000,NaN,"counts",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2204.000000,NaN,"ms",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,104.287891,2.144851,"ns/op",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,6712.574093,152.165116,"MB/sec",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,733.333349,2.562685,"B/op",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1645.000000,NaN,"counts",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2330.000000,NaN,"ms",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,106.065241,3.095111,"ns/op",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,6604.479780,174.637281,"MB/sec",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,733.333349,2.562685,"B/op",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1619.000000,NaN,"counts",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2337.000000,NaN,"ms",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,108.715101,5.699334,"ns/op",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,6277.052856,276.722791,"MB/sec",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,712.000016,7.688056,"B/op",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1538.000000,NaN,"counts",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2195.000000,NaN,"ms",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,108.612988,3.285296,"ns/op",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,6123.461997,189.736368,"MB/sec",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,696.000016,0.000024,"B/op",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1501.000000,NaN,"counts",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2175.000000,NaN,"ms",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,121.669085,1.264923,"ns/op",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,5644.707476,58.910749,"MB/sec",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,720.000018,0.000027,"B/op",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1384.000000,NaN,"counts",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,1999.000000,NaN,"ms",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,125.515840,3.189896,"ns/op",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,5660.803994,145.945246,"MB/sec",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,744.000019,0.000028,"B/op",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1386.000000,NaN,"counts",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2004.000000,NaN,"ms",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2","avgt",1,30,119.979776,7.086458,"ns/op",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,6208.893107,320.125371,"MB/sec",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,776.000018,7.688056,"B/op",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1522.000000,NaN,"counts",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,2196.000000,NaN,"ms",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2","avgt",1,30,112.689789,2.959078,"ns/op",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,6644.850904,179.002045,"MB/sec",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,784.000017,0.000025,"B/op",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1629.000000,NaN,"counts",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,2322.000000,NaN,"ms",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2","avgt",1,30,128.011115,10.685994,"ns/op",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,5946.000151,474.632454,"MB/sec",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,786.666686,2.562684,"B/op",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1458.000000,NaN,"counts",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,2094.000000,NaN,"ms",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2","avgt",1,30,114.787268,2.652350,"ns/op",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,6390.069378,197.178272,"MB/sec",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,768.000017,7.688054,"B/op",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1566.000000,NaN,"counts",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,2220.000000,NaN,"ms",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2","avgt",1,30,121.321172,0.976642,"ns/op",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,6060.099597,130.359256,"MB/sec",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,770.666685,10.250739,"B/op",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1484.000000,NaN,"counts",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,2101.000000,NaN,"ms",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2","avgt",1,30,121.827910,2.867955,"ns/op",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,6288.461897,166.273449,"MB/sec",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,802.666685,17.938795,"B/op",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1541.000000,NaN,"counts",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,2237.000000,NaN,"ms",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2","avgt",1,30,129.148240,9.417412,"ns/op",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,5974.815124,553.261218,"MB/sec",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,797.333353,17.938793,"B/op",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1463.000000,NaN,"counts",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,2110.000000,NaN,"ms",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2","avgt",1,30,116.498184,4.757758,"ns/op",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,6371.256599,220.508493,"MB/sec",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,776.000018,7.688055,"B/op",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1562.000000,NaN,"counts",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,2268.000000,NaN,"ms",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2","avgt",1,30,188.856331,17.934088,"ns/op",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,4516.397259,431.424181,"MB/sec",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,877.333362,28.189534,"B/op",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1107.000000,NaN,"counts",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,1567.000000,NaN,"ms",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2","avgt",1,30,276.799442,1.443473,"ns/op",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,3656.531370,27.262728,"MB/sec",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,1061.333375,10.250740,"B/op",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,896.000000,NaN,"counts",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,1268.000000,NaN,"ms",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2","avgt",1,30,190.112462,4.605693,"ns/op",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,4630.963495,53.677899,"MB/sec",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,922.666695,12.813425,"B/op",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1135.000000,NaN,"counts",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,1615.000000,NaN,"ms",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2","avgt",1,30,195.005808,5.354364,"ns/op",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,4463.397953,57.376144,"MB/sec",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,912.000030,13.316102,"B/op",MIDDLE,1234,23
